Text,Emotion
"She turned to Fran , faint annoyance crossing her f",anger
"Robyn leant against the door to the office and found herself experiencing the old , familiar surge of deep annoya",anger
To my great annoyance I found myself jeal,anger
"To Erika 's intense annoyance , Fritz promptly accepted the invitation -- obeyed the command , rather -- and as Rosa moved on to the floor with another boy , she was left feeling abandoned -- and fool",anger
"Who can honestly say that they have never been consumed by that intense annoyance , never felt that burning but wrenching tension and anger at life 's petty frustrati",anger
"This causes considerable annoyance to the Germans , who find themselves being forced to speak English and say that they will settle the matter ` by decre",anger
"` We are at our wits ; end here "" , say the airport management , ` and this has caused considerable upset and annoyance to the lady owning the number publishe",anger
"It was , I thought , a measure of her self-control that she had waited until now to express her annoya",anger
"His eyes narrowed , and she felt a flicker of annoyance , this time aimed at hers",anger
Dotty flushed with annoya,anger
Wheeler 's fine face flushed with annoyance and he laug,anger
"After a day or two , the owner became irked , and went to the airport to inspect his pl",anger
She was absolutely li,anger
` He was li,anger
"Kisling was livid , and with the help of some friends managed to grab the sculptor and throw him down the stairwell from the seventh fl",anger
"He turned a livid , stubbled face to the cr",anger
"His face was livid , and his hand had clapped to his sw",anger
Tabitha Campbell-Black was livid because she won a bag of Bailey 's Performance Mix horse feed rather than a T-shirt with a picture of a polo pony on the fr,anger
Mansell was livid and admitted he ran away from the scene of the accident to avoid being tempted into big trou,anger
City fans are still livid over the clash with Bull that led to skipper Steve Walsh 's sending off in the 3-0 defeat at Molineux three weeks ,anger
"LIVID Mia Farrow beat her adopted daughter Soon-Yi with a chair after finding out about her affair with Woody Allen , it was claimed yester",anger
His face was livid and blo,anger
` He 's livid about Opa,anger
"And then of course , silly girl , she went and told him -- he was so livid he would n't have nothing more to do with he",anger
"He was on his feet , the chair toppling over behind him , his face livid , his knuckles white-ridged and aimed at ",anger
