Text,Emotion
"Some of his actions , in particular the unexpected introduction of a constitutional amendment allowing for an elected Vice-President and the subsequent appointment of Moudud Ahmed to that post , caused some disquiet among party membe",fear
"If there is continuing disquiet about the way an industry is being run , Members can express their disquiet by questioning the fitness of the persons appointed by the Government to run ",fear
"In his meeting with Bush , zal reportedly sought to express his disquiet about a bill passing through the US Congress aimed at marking the "" 75th anniversary of the Armenian genocide of 1915-23",fear
"In 1989 he began libel proceedings in the UK against the Singapore government after the Privy Council had expressed "" deep disquiet "" over his treatment by the government [ see p. 37574",fear
"Startled , and by now more than a little frightened , Patrick headed for Foyles , hoping to lose his followers in the bookshop 's maze of nooks and corne",fear
Deep down I get more and more frighten,fear
I 'm really frightene,fear
"The ambassador dithered so Benjamin stormed out , grasped a frightened servant and made him take us to where Clinton was sitting with the Lady Francesca in a small bower built against the chateau wa",fear
D.H. And no criticism of the drugs or medical regime because they 're too frighten,fear
"I do n't very often feel frightened , but then I do n't often put myself in that vulnerable positi",fear
It 'll be very loud and you might get frightened,fear
"He was more frightened than he had been in all the time he had been with them , and he could tell that the girl was frightened too , by her quick , shallow breathi",fear
"They caught a suspicious individual one evening , and turned him over to the police ; but he turned out to be a frightened bilberry-picker who had lost his w",fear
"I used to stutter a lot in those days , I was a very frightened b",fear
He was very frightened n,fear
` Those poor little girls must be frightened out of their min,fear
Someone must have buried them when they were too frightened to hand them in to the police stati,fear
Mr Kinnock says the Prime Minister is too frightened to debate the iss,fear
"Slowly , he corners the frightened younger boy , talks reassuringly as he kisses and caresses h",fear
"As the frightened boy bolted to Gooseneck 's side , there was a scream from Fishbane 's corner where an unwary Pole had reaped the consequences of turning her back to view the dra",fear
"Without another word , Bert Rafferty gently picked up the frightened child and made towards the cli",fear
